"Excess.mortality","Schools","Face.masks","Lockdown.severity","Majority.COVID.19.variant","Flights.7.day.moving.average","OpenTable.restaurant.bookings.London.index","Google.homeworking.Greater.London.mobility.index","Google.workplace.Greater.London.mobility.index","Apple.walking.London.mobility.index","Google.parks.Greater.London.mobility.index","Google.retail.recreation.Greater.London.mobility.index","Google.grocery.pharmacy.Greater.London.mobility.index","Google.transit.stations.mobility.index","TfL.Tube.mobility.index","TfL.Bus.mobility.index","Citymapper.journeys.mobility.index","Season","PCR.tests","PCR.tests.capacity","Antibody.tests","Antibody.tests.capacity","Pillar.1.NHS.and.UKHSA.capacity","Pillar.2.UK.Government.capacity","Pillar.3.Antibody.capacity","Pillar.4.Surveillance.capacity","Pillar.1.NHS.and.UKHSA.tests","Pillar.2.UK.Government.tests","Pillar.3.Antibody.tests","Pillar.4.Surveillance.tests","Tests.across.all.4.Pillars","New.cases","New.infections","Reinfections","Hospital.admissions","Patients.in.hospital","Patients.in.MVBs","Vaccinations.total","Vaccinations.1st.dose","Vaccinations.2nd.dose","Vaccinations.3rd.dose","First.dose.uptake","Second.dose.uptake","Third.dose.uptake","COVID.19.deaths.on.certificate"
-3.22,"Open","No","No_or_limited_measures","Initial",5151,93.8204875358054,98.8445474464877,101.512795287603,122.348090537488,98.4819494092744,99.9240240189501,101.899229337601,98.8610421347684,94.534185820264,99.2594767065767,149.056251563114,"Winter",24373.1520031391,-37041.1993260516,31792.1952830056,-29724.5114965434,-9386.14312517848,6320,-58039.963618547,1.166040036057,11306.6537847405,1167.51418207311,33496.3209495987,2091.71186852383,14770.5154051934,3,3,1.5825479349998,1201.80534388771,-14741.01762237,-4655.85025940278,290604.073288305,206494.396710585,11978.4158804233,299106.806916374,-120.103448601403,-2.78446724599665,-143.878385539423,0
-3.22,"Open","No","No_or_limited_measures","Initial",5102,95.0317382865599,98.8956390300532,102.103264584956,114.081599319678,98.0018812420012,103.370493542358,102.236068429544,98.8764890554071,94.5212631133177,99.2591051384262,153.368908504083,"Winter",22649.7468461408,-38459.3789283092,31792.1952830056,-30410.1406866842,-10032.5240887276,6320,-59082.5395965383,1.016842962485,11235.2063728667,983.946296171476,33469.455792122,2091.71657226794,14445.6950868232,2,2,1.50052888730751,1201.80534388771,-15166.4496905722,-4577.60038990542,290604.073288305,206494.396710585,11978.3888377918,299106.806916374,-120.491121364729,-2.79536923166295,-144.127787881795,0
-6.92,"Open","No","No_or_limited_measures","Initial",5124,95.5339457550681,99.2768587947258,102.061294692592,129.072053628226,97.8698601979121,102.679212939169,101.802194716081,98.8673409768311,94.521652181114,99.2593013205986,157.681565423431,"Winter",22111.0537037884,-39877.5546066701,31792.1952830056,-31095.769876825,-10678.9050522767,6320,-60125.1155745296,0.886735942491018,11185.8395657664,1342.32133418443,33460.5439142028,2091.71997903683,14613.1977480177,6,6,1.44257755352095,1201.80534388771,-15558.0166493273,-4489.12903478561,290604.073288305,206494.396710585,11978.4113539244,299106.806916374,-120.878794077994,-2.80627121732925,-144.377190224166,0
-6.92,"Open","No","No_or_limited_measures","Initial",5123,96.127740107777,100.172706834179,101.572468130579,131.612311986921,97.8335537788022,99.6205352169274,101.629323699616,98.8727587130641,94.5264523031001,99.2593867376625,161.994222346827,"Winter",23209.5406505347,-41295.7170485781,31792.1952830056,-31781.3990669657,-11325.2860158258,6320,-61167.6915525209,0.773276366867744,11191.8983572066,1362.27134493113,33473.9242211989,2091.72244644874,14855.0338163555,0,0,1.45139071390183,1201.80534388771,-15951.1971822513,-4391.45096076933,290604.073288305,206494.396710585,11978.463959485,299106.806916374,-121.266466365345,-2.81717320299555,-144.626592566537,1
-6.92,"Open","No","No_or_limited_measures","Initial",5108,95.9025648777558,101.038835201443,101.141483841711,126.401471576506,97.8235693397479,99.2278326076945,102.055831792901,98.8695501851042,94.5260388110067,99.25932486803,166.306879269464,"Winter",24965.8913604523,-42713.8736316835,31792.1952830056,-32467.0282571065,-11971.6669793749,6320,-62210.2675305122,0.674334162971222,11244.0852429775,1003.26348975861,33497.4851132572,2091.72423351495,14584.2669480943,2,2,1.51738579610652,1201.80534388771,-16343.9727781919,-4285.6000748979,290604.073288305,206494.396710585,11978.5070640143,299106.806916374,-121.654138170743,-2.82807518866186,-144.875994908909,0
-6.92,"Open","No","No_or_limited_measures","Initial",5053,95.3157842499027,100.878038167019,101.023343166508,124.959572307276,97.8208235712124,100.397004941022,102.036187922781,98.871450360976,94.5242693690534,99.2593066635237,170.619536192243,"Winter",26167.127541524,-44132.0346280052,31792.1952830056,-33152.6574472473,-12618.047942924,6320,-63252.8435085035,0.588051805064246,11300.5664201357,1143.45058277502,33513.2039773762,2091.72552782888,14469.2110957759,0,0,1.58822892772408,1201.80534388771,-16707.1902857431,-4172.62173841887,290604.073288305,206494.396710585,11978.5105776774,299106.806916374,-122.04180977276,-2.83897717432816,-145.12539725128,0
-6.92,"Open","No","No_or_limited_measures","Initial",5005,95.0176882797432,100.219673335538,101.214001069012,126.501674311469,97.8200684717211,100.599943682295,101.689471152446,98.8703250261219,94.5245232007323,99.2593254244848,174.932193114995,"Winter",25864.3608218553,-45550.2019173908,31792.1952830056,-33838.2866373881,-13264.4289064731,6320,-64295.4194864948,0.512809441413507,11320.3945124212,1431.8514320919,33510.720090205,2091.72646525837,14784.1395039868,0,0,1.61022173628773,1201.80534388771,-17058.5347271956,-4053.56532407722,290604.073288305,206494.396710585,11978.474718612,299106.806916374,-122.429481568842,-2.84987915999446,-145.374799593651,0
-6.92,"Open","No","No_or_limited_measures","Initial",4978,95.1205732104655,99.4289021981401,101.475775618367,121.809229920397,97.8198608157464,100.855146610539,101.838471893558,98.87099147945,94.525169556081,99.2593288046362,179.244850037752,"Winter",24434.714922272,-46968.3704530395,31792.1952830056,-34523.9158275288,-13910.8098700222,6320,-65337.9954644861,0.447194483441987,11292.5967627456,1166.61379179179,33493.8803076705,2091.72714420806,14756.0588495899,0,0,1.56890282467561,1201.80534388771,-17415.238138067,-3929.47705627957,290604.073288305,206494.396710585,11978.4277718906,299106.806916374,-122.817153794003,-2.86078114566076,-145.624201936022,0
-6.92,"Open","No","No_or_limited_measures","Initial",4964,95.3078912078433,99.0999176074045,101.614478314127,123.882490216999,97.8198037093593,101.463546301932,102.069414555718,98.870596788006,94.5250385358801,99.2593233077669,183.557506960509,"Winter",22886.68542125,-48386.5359422195,31792.1952830056,-35209.5450176696,-14557.1908335713,6320,-66380.5714424774,0.389975086007998,11241.5532507459,1002.81599388543,33476.3706261028,2091.72763594924,14461.8137404365,1,1,1.49824475063789,1201.80534388771,-17753.7118973753,-3801.39317007713,290604.073288305,206494.396710585,11978.4039844105,299106.806916374,-123.204826371675,-2.87168313132707,-145.873604278394,0
-6.41,"Open","No","No_or_limited_measures","Initial",4915,95.50319302998,99.4847488816375,101.569662008189,127.2826841326,97.8197880048294,101.08398191104,101.857282851842,98.8708305348108,94.5248045495705,99.2593228578787,187.870163883265,"Winter",22438.8024160592,-49804.6987702864,31792.1952830056,-35895.1742078104,-15203.5717971204,6320,-67423.1474204688,0.340077020933721,11206.0659004502,1334.80821669748,33470.8011027545,2091.72799210139,14620.1055597583,0,0,1.4528805166427,1201.80534388771,-18071.8279113512,-3670.33342129318,290604.073288305,206494.396710585,11978.4187286373,299106.806916374,-123.592498989235,-2.88258511699337,-146.123006620765,0
-6.41,"Open","No","No_or_limited_measures","Initial",4880,95.5501698975464,100.175169644302,101.433258527088,126.718424932537,97.8197836860086,100.174604508376,101.746655530284,98.8706921037158,94.5248666014014,99.2593244208416,192.182820806022,"Winter",23292.9355269561,-51222.8617951625,31792.1952830056,-36580.8033979512,-15849.9527606695,6320,-68465.7233984601,0.296563509610413,11210.2661811095,1347.17719806567,33479.8015087458,2091.7282500508,14836.2601744019,0,0,1.46595000924477,1201.80534388771,-18392.1062787579,-3537.29497643609,290604.073288305,206494.396710585,11978.4588371761,299106.806916374,-123.980171329808,-2.89348710265967,-146.372408963136,0
-6.41,"Open","No","No_or_limited_measures","Initial",4852,95.4445114977292,100.68645512439,101.325003330261,125.142861713039,97.8197824983122,100.131186088311,101.96517668472,98.870774086304,94.5249504819196,99.259324407025,196.495477728778,"Winter",24841.7256100355,-52641.02655996,31792.1952830056,-37266.4325880919,-16496.3337242186,6320,-69508.2993764514,0.258617636060704,11247.49344292,1017.31737708576,33495.2731671302,2091.72843687518,14585.8931240158,0,0,1.52502262089087,1201.80534388771,-18705.5117917499,-3403.24670731678,290604.073288305,206494.396710585,11978.4939579902,299106.806916374,-124.367843289858,-2.90438908832597,-146.621811305507,0
-6.41,"Open","No","No_or_limited_measures","Initial",4844,95.3304760073516,100.655449078083,101.311422297209,126.152513684017,97.81978217169,100.631607656225,101.973431469618,98.8707255340278,94.5249226072395,99.2593239752028,200.808134651535,"Winter",25852.3696351494,-54059.1922880013,31792.1952830056,-37952.0617782327,-17142.7146877677,6320,-70550.8753544427,0.225527010283528,11287.9739252142,1151.94681109008,33505.4055462903,2091.72857218599,14486.773018658,1,1,1.58348123844981,1201.80534388771,-18997.6971215013,-3269.12391155579,290604.073288305,206494.396710585,11978.4993849419,299106.806916374,-124.755515034419,-2.91529107399227,-146.871213647879,0
-6.41,"Open","No","No_or_limited_measures","Initial",4855,95.2979947191611,100.147969339892,101.370730768947,124.985744742313,97.8197820818673,100.81463004547,101.788780702591,98.8707542879813,94.5248928526997,99.2593240172774,205.120791574291,"Winter",25676.2358457076,-55477.3575599885,31792.1952830056,-38637.6909683735,-17789.0956513168,6320,-71593.451332434,0.196670393953674,11302.2825881642,1414.34177480186,33503.5524372324,2091.72867018722,14774.7404224921,1,1,1.59721724944172,1201.80534388771,-19284.6796923356,-3135.82347644585,290604.073288305,206494.396710585,11978.4732905467,299106.806916374,-125.143186864091,-2.92619305965858,-147.12061599025,0
-6.41,"Open","No","No_or_limited_measures","Initial",4888,95.3269198338631,99.5854542781144,101.440172180744,124.32818542131,97.8197820571656,100.823622978131,101.852589037707,98.8707372591228,94.5249049299598,99.2593241331979,209.433448497048,"Winter",24430.2918433127,-56895.5219617799,31792.1952830056,-39323.3201585143,-18435.4766148659,6320,-72636.0273104253,0.171506037388899,11282.5238766947,1166.10081569113,33492.4025489131,2091.72874116632,14743.1361432625,4,4,1.55782196902873,1201.80534388771,-19571.4229151045,-3004.19949995491,290604.073288305,206494.396710585,11978.4364551442,299106.806916374,-125.530858998905,-2.93709504532488,-147.370018332621,0
-6.41,"Open","No","No_or_limited_measures","Initial",4872,95.3816371112071,99.3684859836845,101.468644521269,125.463465594236,97.8197820503726,100.859504674464,101.981530956863,98.8707473440672,94.5249153617132,99.259324111272,213.746105419804,"Winter",23132.4760001639,-58313.6860983345,31792.1952830056,-40008.949348655,-19081.857578415,6320,-73678.6032884166,0.149561508824612,11246.0098889724,1020.15119352702,33480.9939020357,2091.72879257417,14476.7191703947,1,1,1.49736905415057,1201.80534388771,-19841.9813900169,-2875.05937903453,290604.073288305,206494.396710585,11978.415890049,299106.806916374,-125.918531433401,-2.94799703099118,-147.619420674992,0
-7.66,"Open","No","No_or_limited_measures","Initial",4856,95.4168542481221,99.6254470146757,101.450051298687,126.107944529025,97.8197820485044,100.69773396365,101.879190243592,98.870741371494,94.524910267072,99.2593240810958,218.058762342561,"Winter",22676.4086233318,-59731.850598947,31792.1952830056,-40694.5785387958,-19728.2385419641,6320,-74721.1792664079,0.1304248250525,11220.5379097294,1327.59910241698,33477.5225345161,2091.72882980721,14626.0592909733,1,1,1.46242345207442,1201.80534388771,-20100.8747941079,-2749.16037186179,290604.073288305,206494.396710585,11978.4251434335,299106.806916374,-126.306203957033,-2.95889901665748,-147.868823017364,0
-7.66,"Open","No","No_or_limited_measures","Initial",4829,95.4104450499591,100.127677606313,101.411712940175,125.425401654121,97.8197820479907,100.466491128148,101.811263068967,98.8707449086112,94.5249066580355,99.2593240898437,222.371419265317,"Winter",23413.485144,-61150.0154874072,31792.1952830056,-41380.2077289366,-20374.6195055132,6320,-75763.7552443992,0.113736716911055,11223.4178339528,1333.44705140301,33483.5712429488,2091.72885677389,14819.0927885378,3,3,1.47824974440228,1201.80534388771,-20360.3473028682,-2627.2066372089,290604.073288305,206494.396710585,11978.4555637013,299106.806916374,-126.693876313694,-2.96980100232379,-148.118225359735,0
-7.66,"Open","No","No_or_limited_measures","Initial",4800,95.382589185283,100.489013693717,101.386203763235,125.614163509079,97.8197820478494,100.504578537319,101.922256836109,98.870742813836,94.5249087627393,99.2593240974299,226.684076188074,"Winter",24700.857451818,-62568.1803962773,31792.1952830056,-42065.8369190774,-21021.0004690623,6320,-76806.3312223905,0.0991838844215298,11249.9955460301,1030.46757578974,33493.7281954235,2091.72887630497,14587.7337817394,0,0,1.53067207315732,1201.80534388771,-20610.7070204191,-2509.84675082213,290604.073288305,206494.396710585,11978.4839976343,299106.806916374,-127.081548380686,-2.98070298799009,-148.367627702106,0
-7.66,"Open","No","No_or_limited_measures","Initial",4772,95.3623045060705,100.464359695911,101.386744928601,125.600005771992,97.8197820478105,100.696362817839,101.936197046561,98.8707440544178,94.5249099921453,99.2593240943341,230.99673311083,"Winter",25622.7947609193,-63986.3450822131,31792.1952830056,-42751.4661092181,-21667.3814326114,6320,-77848.9072003818,0.0864931149422622,11278.990365299,1159.51234281285,33500.2558415665,2091.72889045071,14502.6749974205,0,0,1.5785068664484,1201.80534388771,-20846.8098201786,-2397.67169551784,290604.073288305,206494.396710585,11978.4903018793,299106.806916374,-127.469220243003,-2.99160497365639,-148.617030044478,0
-7.66,"Open","No","No_or_limited_measures","Initial",4758,95.3595706301768,100.105979174966,101.40480995026,125.132916656173,97.8197820477998,100.763291783279,101.838676886606,98.8707433197122,94.5249091373256,99.2593240925064,235.309390033586,"Winter",25474.1818372457,-65404.5096167265,31792.1952830056,-43437.0952993589,-22313.7623961605,6320,-78891.4831783731,0.0754261539165074,11289.3286291556,1398.12897896665,33498.8939955439,2091.728900696,14765.8711220976,1,1,1.58584067657695,1201.80534388771,-21080.3605271756,-2291.21331868381,290604.073288305,206494.396710585,11978.4715027555,299106.806916374,-127.856892119701,-3.00250695932269,-148.866432386849,0
-7.66,"Open","No","No_or_limited_measures","Initial",4753,95.3702507558541,99.7029321200549,101.422473631009,125.189508117533,97.8197820477969,100.728795693744,101.86441906137,98.8707437548244,94.524908726268,99.259324093526,239.622046956343,"Winter",24455.0449345121,-66822.674192426,31792.1952830056,-44122.7244894997,-22960.1433597096,6320,-79934.0591563644,0.0657752319179899,11275.2744198862,1165.92032180476,33491.5141791406,2091.72890811633,14731.5944710382,0,0,1.5489132135998,1201.80534388771,-21310.359146923,-2190.94324802136,290604.073288305,206494.396710585,11978.4427357579,299106.806916374,-128.244564203792,-3.013408944989,-149.11583472922,0
-7.66,"Open","No","No_or_limited_measures","Initial",4730,95.3827609592276,99.5497340911853,101.42785394925,125.626795904019,97.8197820477961,100.694083062772,101.935562661635,98.8707434971393,94.5249090684982,99.2593240939421,243.934703879099,"Winter",23305.869554218,-68240.8388858487,31792.1952830056,-44808.3536796405,-23606.5243232587,6320,-80976.6351343557,0.0573591640196109,11249.1625912144,1036.07147139832,33484.0830394662,2091.72891349064,14490.4940219369,19,19,1.49754586313107,1201.80534388771,-21527.5932481495,-2097.27225369184,290604.073288305,206494.396710585,11978.4252043471,299106.806916374,-128.632236531817,-3.0243109306553,-149.365237071591,0
-5.6,"Open","No","No_or_limited_measures","Initial",4733,95.3871716949445,99.7331995456231,101.421138774203,125.517047596,97.8197820477959,100.641033490823,101.886956555556,98.8707436497473,94.5249092027714,99.2593240936228,248.247360801856,"Winter",22912.9297402112,-69659.0036275661,31792.1952830056,-45493.9828697812,-24252.9052868078,6320,-82019.211112347,0.0500199482554583,11230.8735230556,1320.69447543465,33481.925827499,2091.72891738307,14631.1710063704,1,1,1.47115378239048,1201.80534388771,-21738.2063767788,-2010.55004254813,290604.073288305,206494.396710585,11978.4306394034,299106.806916374,-129.019908970357,-3.0352129163216,-149.614639413963,1
-5.6,"Open","No","No_or_limited_measures","Initial",4736,95.3831415842115,100.090438834709,101.410754791092,125.454499438826,97.8197820477958,100.596892310556,101.846469720218,98.8707435593688,94.5249090674583,99.2593240935358,252.560017724612,"Winter",23492.0667006443,-71077.1683278374,31792.1952830056,-46179.612059922,-24899.2862503569,6320,-83061.7870903383,0.0436197993161703,11232.8492585028,1320.96386286899,33485.9873317072,2091.72892020224,14803.401292459,0,0,1.48856708724855,1201.80534388771,-21947.5877766327,-1931.06546784847,290604.073288305,206494.396710585,11978.4535841684,299106.806916374,-129.40758132007,-3.0461149019879,-149.864041756334,0
-5.6,"Open","No","No_or_limited_measures","Initial",4713,95.376802608953,100.34813785411,101.404932723927,125.54725545036,97.8197820477958,100.629267976486,101.90233327001,98.8707436128934,94.5249090249175,99.259324093632,256.872674647369,"Winter",24614.1098035531,-72495.3329729249,31792.1952830056,-46865.2412500628,-25545.667213906,6320,-84104.3630683297,0.0380385617887029,11251.8197899704,1042.76567051175,33492.6534301607,2091.72892224407,14589.7377838463,0,0,1.53471734283637,1201.80534388771,-22148.0498520451,-1859.04713577156,290604.073288305,206494.396710585,11978.4764688478,299106.806916374,-129.795253457251,-3.05701688765421,-150.113444098705,0
-5.6,"Open","No","No_or_limited_measures","Initial",4718,95.3733074176121,100.329972592975,101.406210173622,125.440008087033,97.8197820477958,100.693662896569,101.914580908476,98.8707435811947,94.5249090778265,99.2593240936475,261.185331570125,"Winter",25400.2772869479,-73913.49760881,31792.1952830056,-47550.8704402036,-26192.0481774551,6320,-85146.939046321,0.0331714543770626,11272.5904637968,1166.23858509614,33496.8563197282,2091.7289237229,14517.0667657466,1,1,1.57350106911597,1201.80534388771,-22339.3068483748,-1794.66438818486,290604.073288305,206494.396710585,11978.4829754586,299106.806916374,-130.182925413064,-3.06791887332051,-150.362846441076,1
